"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","correctness","q1","q2","q3"
"21110617011132130",0,0,1,10011,143,266827,10,4,27,6,16,2,2,0,31,20,64,1,9,11,2,0,2,105,36,2,1,1,1,1
"21110617105345436",0,0,1,13723,154,413533,11,4,27,7,15,6,5,2,26,19,67,2,8,16,2,2,4,103,49,2,0.666666666666667,0,1,1
"21110617122748860",0,0,1,19304,175,333016,8,3,22,6,13,0,3,0,35,18,93,0,9,14,2,0,0,131,41,3,1,1,1,1
"21110617444563070",1,0,1,10300,167,158678,9,3,25,6,13,0,6,3,41,18,74,0,9,13,2,0,0,124,38,5,1,1,1,1
"21110617471223104",0,0,1,8319,161,211048,11,4,24,6,12,2,7,3,31,18,74,1,5,17,2,0,2,109,50,2,1,1,1,1
"21110618300814644",0,0,1,0,199,329782,8,4,22,6,14,6,0,0,45,39,63,0,9,33,3,3,3,144,51,4,0.333333333333333,0,1,0
"21110618343620924",1,0,1,168343,158,933962,11,4,27,7,15,4,7,2,25,18,69,3,8,19,2,0,4,124,32,2,1,1,1,1
"21110618392486196",0,0,1,4404,202,186733,10,3,25,6,14,0,2,3,40,18,111,1,9,15,2,0,0,151,49,2,1,1,1,1
"21110619255101732",0,0,0,19601,281,222804,10,4,23,6,15,2,9,1,44,28,162,0,12,19,3,0,2,228,48,5,0.333333333333333,0,1,0
"21110619290153040",0,0,1,24233,193,235250,10,4,24,6,14,5,6,1,40,21,98,0,9,10,2,0,5,144,47,2,1,1,1,1
"21110619472793436",0,0,1,19011,174,368117,10,4,25,6,14,4,11,5,34,21,70,0,9,17,2,2,2,132,40,2,0.666666666666667,0,1,1
"21110620563946110",1,1,1,11575,151,323931,10,3,24,6,13,0,3,1,33,18,72,1,6,14,2,0,0,108,41,2,1,1,1,1
"22000007400502376",0,0,1,14424,136,201866,9,3,24,6,12,0,5,3,28,18,62,0,8,9,2,0,0,109,25,2,1,1,1,1
"22000008361650016",1,0,0,24973,126,235351,11,4,26,6,14,2,8,4,33,18,33,1,9,15,2,0,2,99,25,2,0.666666666666667,0,1,1
"22000008504023590",0,0,1,10513,144,194890,9,3,23,6,13,0,3,2,41,18,56,0,9,11,3,0,0,108,34,2,1,1,1,1
"22000008504933180",0,0,1,11692,184,145814,9,3,24,6,13,0,4,1,48,28,76,0,8,16,2,0,0,153,29,2,0.666666666666667,0,1,1
"22000009052007308",0,0,1,0,127,180063,9,4,25,7,14,4,0,0,34,18,50,1,9,8,2,0,4,90,35,2,1,1,1,1
"22000009203431144",0,0,0,11854,120,225007,9,3,22,6,13,0,3,1,29,18,48,0,9,9,2,0,0,91,27,2,1,1,1,1
"22000009242414744",0,0,1,5920,241,272629,10,4,25,7,15,2,2,3,29,20,162,0,9,11,2,0,2,202,36,3,1,1,1,1
"22000009301645016",0,0,1,0,173,195500,9,4,23,6,15,4,0,0,36,21,76,2,12,19,2,0,4,130,40,3,1,1,1,1
"22000009400806260",0,0,1,5632,196,104560,9,3,21,6,12,0,5,1,52,29,90,0,6,10,2,0,0,159,28,9,1,1,1,1
"22000009502770788",0,0,1,36266,209,268550,11,4,26,7,16,4,8,3,30,25,105,3,11,17,2,0,4,156,51,2,1,1,1,1
"22000009523777412",0,0,1,11819,278,912996,11,4,27,7,18,6,6,2,34,23,135,11,6,51,3,2,4,202,69,7,0.666666666666667,0,1,1
"22000009551449356",0,0,1,7990,138,153183,9,3,23,6,12,0,2,2,34,18,56,0,8,15,2,0,0,107,29,2,1,1,1,1
"22000010205219250",0,0,1,27544,124,394566,9,4,23,6,14,2,2,0,35,19,46,0,9,8,2,0,2,98,24,2,1,1,1,1
"22000010572263176",0,0,1,0,154,128715,9,4,23,7,12,6,0,0,40,18,73,2,5,7,2,2,4,124,25,5,1,1,1,1
"22000011030308788",0,0,1,11112,246,190413,11,4,28,7,16,13,5,1,44,19,131,2,9,18,3,2,11,188,53,5,1,1,1,1
"22000011050684200",0,0,1,0,256,175203,8,4,22,6,12,14,0,0,47,18,140,0,6,28,2,6,8,184,61,11,0.666666666666667,0,1,1
"22000011070523784",0,0,1,0,128,346963,9,4,23,6,13,2,0,0,27,19,61,1,8,7,2,0,2,100,26,2,1,1,1,1
"22000011311786452",0,0,1,22025,147,268691,9,3,26,6,16,0,4,4,27,25,66,0,8,10,2,0,0,110,33,4,0.666666666666667,0,1,1
"22000011334573236",0,0,1,34351,162,262014,9,3,23,7,11,0,7,2,29,18,82,0,5,15,3,0,0,116,42,4,1,1,1,1
"22000011542653504",0,0,1,297174,125,563357,9,3,23,6,13,0,3,1,29,20,54,0,5,10,2,0,0,88,35,2,1,1,1,1
"22000011582797040",0,1,1,7774,125,204151,11,4,23,6,14,2,5,1,32,18,42,1,9,11,3,2,0,94,27,4,1,1,1,1
"22000011594527880",0,0,1,42822,123,335689,10,3,25,6,14,0,8,2,27,18,40,2,8,15,2,0,0,93,28,2,1,1,1,1
"22000012012685812",0,0,1,0,153,137980,8,4,22,6,13,4,0,0,38,21,63,0,11,13,2,0,4,122,28,3,1,1,1,1
"22000012053402948",0,0,1,4501,183,322214,10,4,24,7,16,7,1,0,31,23,83,2,6,26,3,2,5,126,53,4,0.666666666666667,0,1,1
"22000012404446760",0,0,1,8935,171,199389,10,3,28,6,16,0,4,1,34,23,84,3,8,10,3,0,0,144,25,2,0.666666666666667,1,1,0
"22000013154431784",1,1,1,58220,139,488812,11,5,26,7,15,8,10,3,31,19,39,1,9,16,2,3,5,107,30,2,1,1,1,1
"22000013301023090",0,0,1,10885,180,295029,8,3,22,6,12,0,2,0,37,18,102,0,9,8,3,0,0,136,42,2,1,1,1,1
"22000013334853184",0,0,1,30674,113,235024,10,3,22,6,13,0,5,2,30,18,41,1,6,7,2,0,0,83,28,2,1,1,1,1
"22000013505297944",0,0,1,25718,236,233215,11,6,28,7,16,10,8,2,31,20,134,2,8,18,2,5,5,175,56,5,1,1,1,1
"22000013583720776",1,1,1,12746,129,358174,11,4,24,7,14,10,2,2,29,18,38,1,12,13,3,2,8,101,26,2,1,1,1,1
"22000014130683424",0,0,1,11900,122,165860,9,3,25,7,14,0,4,4,29,20,46,0,8,8,2,0,0,92,26,4,1,1,1,1
"22000014471282190",0,0,1,15515,153,254317,11,4,27,7,17,2,5,3,31,19,66,6,6,12,2,0,2,121,30,2,1,1,1,1
"22000015011815428",0,0,1,11923,146,281263,11,6,25,6,16,10,4,1,28,22,60,1,8,9,2,3,7,113,30,3,1,1,1,1
"22000015354602440",1,0,1,19301,120,539745,11,6,26,6,15,7,2,1,27,20,41,1,8,9,3,3,4,87,30,3,1,1,1,1
"22000015441538110",0,0,1,8703,174,298144,11,4,25,7,14,2,3,1,32,18,94,1,9,11,2,0,2,131,27,16,0.666666666666667,0,1,1
"22000015523797696",0,0,1,11047,176,237734,10,3,24,6,16,0,5,2,37,22,85,3,9,10,2,0,0,138,36,2,1,1,1,1
"22000015560130228",0,0,1,4299,145,262177,10,4,27,6,17,2,1,0,37,20,55,2,12,13,2,0,2,117,25,3,1,1,1,1
"22000015563066644",0,0,1,0,123,208190,9,4,23,6,14,2,0,0,31,18,45,1,12,11,2,0,2,100,20,3,1,1,1,1
"22000016092416270",0,0,1,21430,165,404222,11,4,24,7,14,8,4,1,29,18,78,2,6,16,2,2,6,122,41,2,0.666666666666667,0,1,1
"22000016320765790",1,1,1,36544,152,356469,10,4,23,7,13,3,5,2,38,21,61,0,6,13,2,0,3,117,31,4,1,1,1,1
"22000016415633744",0,1,1,6182,128,128901,8,3,22,6,11,0,2,0,32,18,60,0,5,7,3,0,0,87,39,2,1,1,1,1
"22000016453375424",1,0,1,13663,132,67899978,10,3,22,6,14,0,6,3,39,24,40,1,6,10,2,0,0,107,21,4,1,1,1,1
"22000016480405124",0,0,1,7555,120,172644,9,3,23,6,12,0,2,3,26,20,43,0,8,14,3,0,0,85,33,2,1,1,1,1
"22000016553080836",0,0,1,9317,150,209184,11,4,23,6,15,8,2,3,32,19,60,1,12,10,2,2,6,118,30,2,1,1,1,1
"22000016584576508",0,0,1,24360,123,168880,9,3,25,6,14,0,6,1,33,23,43,0,5,9,2,0,0,91,30,2,0.666666666666667,0,1,1
"22000017113256836",0,0,1,11498,179,227299,10,3,27,7,16,0,8,3,34,27,84,1,5,13,3,0,0,146,28,5,1,1,1,1
"22000017240447910",0,0,1,10441,139,284061,11,4,23,6,14,2,2,1,30,21,64,1,6,9,2,0,2,113,24,2,0.666666666666667,0,1,1
"22000017293278196",0,0,1,23662,123,202475,10,4,25,7,13,2,7,1,28,18,47,0,9,8,2,0,2,95,26,2,1,1,1,1
"22000017534509960",1,1,1,21131,237,694552,11,5,24,7,15,20,6,2,27,23,87,1,8,60,2,6,14,156,78,3,0.333333333333333,0,1,0
"22000017560064880",0,0,1,11454,161,183646,9,3,25,6,16,0,2,4,31,26,79,0,9,7,2,0,0,120,39,2,0.666666666666667,0,1,1
"22000018163724480",0,0,1,20132,142,705500,10,4,27,7,17,13,3,0,30,20,40,3,15,15,2,7,6,113,27,2,1,1,1,1
"22000018271749640",0,0,1,13166,149,412161,10,4,25,7,17,8,3,0,33,24,62,1,6,9,2,2,6,119,28,2,1,1,1,1
"22000018413107700",0,0,1,28421,174,271742,11,4,27,6,14,3,7,1,28,19,72,2,11,28,2,3,0,122,50,2,1,1,1,1
"22000019240714424",1,0,1,19670,169,181850,10,3,25,6,15,0,3,3,28,20,95,1,8,7,3,0,0,119,48,2,1,1,1,1
"22000019254145268",1,0,1,6536,199,338527,11,4,31,7,18,4,6,1,33,21,105,4,8,14,2,0,4,151,44,4,1,1,1,1
"22000019433481590",0,0,1,40779,142,245140,10,3,24,6,13,0,6,4,28,18,64,1,8,10,2,0,0,102,38,2,1,1,1,1
"22000019560697010",0,0,1,12733,138,130657,9,3,23,6,12,0,6,2,33,19,62,0,5,8,2,0,0,103,33,2,1,1,1,1
"22000021190607884",0,0,1,20123,148,305520,11,4,29,7,18,3,6,1,27,21,55,3,8,21,2,0,3,112,34,2,1,1,1,1
"22000022410353404",0,0,1,45745,146,460180,11,6,29,7,18,6,7,1,25,21,55,4,8,15,3,3,3,113,30,3,0.666666666666667,1,1,0
"22000107451654068",1,0,1,15292,169,492959,11,4,25,6,13,9,6,2,31,18,74,1,11,14,2,2,7,131,35,3,1,1,1,1
"22000108040981656",0,0,1,17510,132,357800,11,4,25,7,15,2,8,3,32,19,40,2,9,14,2,0,2,97,33,2,1,1,1,1
"22000108174517924",0,0,1,31002,193,303773,10,3,23,6,14,0,3,1,36,21,112,1,6,9,3,0,0,149,42,2,0.666666666666667,0,1,1
"22000108175409588",0,0,1,48418,251,3207240,11,4,23,6,13,10,11,1,57,40,102,1,10,13,4,4,6,170,77,4,0.666666666666667,0,1,1
"22000108264721136",1,1,1,9930,160,178761,10,4,22,6,14,6,3,1,34,23,63,0,9,18,2,2,4,106,51,3,0.666666666666667,0,1,1
"22000108271603190",0,0,1,5506,133,216655,9,3,24,6,15,0,2,1,36,24,54,0,6,7,2,0,0,108,23,2,1,1,1,1
"22000108303357840",0,0,1,7844,137,153475,10,4,21,6,12,4,5,1,30,18,60,0,6,9,3,2,2,89,42,6,1,1,1,1
"22000108324938856",0,0,1,10961,135,432331,9,3,22,6,12,0,3,1,32,18,63,0,6,9,2,0,0,95,38,2,1,1,1,1
"22000108514966796",0,0,1,8521,160,230306,9,3,21,6,11,0,4,2,33,18,87,0,5,8,2,0,0,109,48,3,1,1,1,1
"22000108555691932",0,0,1,0,213,298935,8,3,24,7,14,0,0,0,36,19,137,1,6,11,2,0,0,163,46,4,1,1,1,1
"22000109033599532",0,0,1,0,211,846175,8,4,25,6,15,2,0,0,38,22,126,0,9,11,2,2,0,171,35,5,1,1,1,1
"22000109141143510",0,1,1,43234,243,439896,9,3,24,6,14,0,4,1,37,22,63,0,6,107,2,0,0,114,125,4,1,1,1,1
"22000109144040620",1,1,1,7802,181,136153,10,4,23,6,13,2,3,3,43,18,83,0,9,17,2,0,2,136,43,2,1,1,1,1
"22000109260012656",0,0,1,21345,156,201961,10,3,28,7,14,0,6,5,34,19,58,1,8,22,2,0,0,126,28,2,1,1,1,1
"22000109271931884",0,0,1,21241,180,367167,10,3,26,7,16,0,8,3,32,19,84,2,9,20,2,0,0,137,41,2,1,1,1,1
"22000109362431910",0,0,1,12166,138,200730,10,3,25,6,17,0,3,1,35,23,54,1,9,9,2,0,0,108,27,3,0.666666666666667,0,1,1
"22000109410310080",0,0,1,16635,155,142050,10,3,22,6,14,0,4,4,34,21,73,1,6,9,2,0,0,113,39,3,1,1,1,1
"22000109421485290",0,0,1,12281,144,262125,11,4,23,6,13,12,5,1,25,18,59,2,8,11,2,2,10,106,36,2,1,1,1,1
"22000109433497730",0,0,1,6785,213,218000,10,4,22,6,13,8,4,2,38,21,118,0,6,12,3,5,3,149,56,8,0.666666666666667,1,1,0
"22000109435139684",1,1,1,6721,172,196308,11,4,24,6,16,6,5,1,39,25,58,10,6,19,2,2,4,126,44,2,1,1,1,1
"22000109441459540",1,1,1,7208,204,127561,9,3,22,6,13,0,5,3,57,19,99,0,6,12,2,0,0,152,45,7,1,1,1,1
"22000110063758590",0,0,1,40766,116,296128,10,3,26,6,13,0,7,2,26,18,44,2,5,9,2,0,0,88,26,2,1,1,1,1
"22000110101294064",0,0,1,31062,165,260339,10,3,26,7,16,0,5,2,32,18,88,4,6,7,2,0,0,129,32,4,1,1,1,1
"22000110155456240",0,0,1,21782,157,285979,10,3,27,6,17,0,6,2,35,21,66,4,9,11,2,0,0,118,37,2,1,1,1,1
"22000110163890684",0,0,1,11966,110,271243,10,3,23,6,13,0,2,1,28,18,42,1,8,7,2,0,0,85,23,2,1,1,1,1
"22000110174390110",0,0,1,5231,125,211137,9,3,24,6,14,0,2,0,32,18,51,1,9,9,2,0,0,93,30,2,1,1,1,1
"22000110212225810",0,0,1,5835,126,201015,11,4,26,7,15,2,2,3,28,20,43,1,8,16,2,0,2,98,26,2,1,1,1,1
"22000110270577990",1,0,1,19104,215,309766,9,4,24,6,14,4,4,0,36,19,129,0,9,11,2,0,4,151,62,2,0.666666666666667,0,1,1
"22000110372903170",0,0,1,8926,109,172537,10,3,24,6,13,0,2,1,29,19,42,1,5,7,2,0,0,87,20,2,1,1,1,1
"22000110375866376",0,0,1,10197,137,305602,11,4,23,6,13,7,4,2,32,18,46,1,6,17,3,2,5,96,38,3,0.666666666666667,0,1,1
"22000110380397910",0,0,1,9865,186,235155,10,5,25,7,13,7,5,0,32,18,58,2,5,56,2,2,5,97,86,3,1,1,1,1
"22000110383844676",0,0,1,12814,160,356411,10,4,25,7,14,10,5,0,26,19,75,4,5,13,2,2,8,118,40,2,0.666666666666667,0,1,1
"22000110384633424",0,0,1,38749,190,413064,11,4,25,7,14,7,10,1,34,18,84,3,6,24,2,0,7,126,61,3,0.666666666666667,0,1,1
"22000110384640316",0,0,1,16808,160,361247,11,6,29,7,18,10,5,2,28,21,69,4,8,10,2,3,7,127,31,2,1,1,1,1
"22000110392572560",0,0,1,18274,150,424913,11,4,24,7,13,2,6,4,28,19,62,2,5,19,2,0,2,104,44,2,1,1,1,1
"22000110400297464",1,0,0,13249,138,177225,10,4,22,6,13,2,4,1,43,18,49,0,9,9,2,0,2,116,19,3,1,1,1,1
"22000110402152864",0,1,1,13740,175,367150,11,4,22,6,12,15,3,3,29,18,74,1,5,24,2,3,12,122,50,3,0.666666666666667,0,1,1
"22000110435114250",1,0,1,13806,187,310226,11,4,28,7,16,4,8,4,31,19,84,4,11,19,2,0,4,140,45,2,0.333333333333333,0,0,1
"22000110505769320",1,0,1,9059,222,141029,9,3,22,6,14,0,4,1,39,27,123,0,8,17,2,0,0,167,53,2,1,1,1,1
"22000110553100264",0,0,1,13462,150,220842,11,4,25,7,16,3,7,2,39,21,50,2,9,14,2,0,3,112,36,2,0.666666666666667,0,1,1
"22000111004437220",1,1,1,7685,172,323867,10,3,23,6,14,0,6,2,50,18,69,1,9,14,2,0,0,132,37,3,0.666666666666667,0,1,1
"22000111013724176",0,0,1,0,120,201947,8,4,23,6,13,3,0,0,35,18,38,0,9,14,2,3,0,93,25,2,1,1,1,1
"22000111180562880",0,0,1,10812,132,194931,10,3,28,7,17,0,4,4,29,20,47,2,9,14,2,0,0,97,33,2,1,1,1,1
"22000111185967850",1,1,1,22615,168,220167,9,3,24,6,15,0,6,0,41,23,70,1,6,17,3,0,0,121,43,4,1,1,1,1
"22000111205318196",0,0,1,0,136,264020,7,3,23,6,12,0,0,0,26,19,70,0,8,10,2,0,0,106,28,2,1,1,1,1
"22000111255382576",0,0,1,41551,321,513688,11,4,27,6,16,2,7,4,33,24,205,3,8,26,8,0,2,255,60,6,0.333333333333333,0,1,0
"22000111423086156",0,1,0,0,162,180599,7,3,23,6,12,0,0,0,34,18,88,0,8,11,2,0,0,115,45,2,1,1,1,1
"22000111440403710",0,0,1,0,173,288209,7,3,23,6,12,0,0,0,36,18,99,0,8,9,2,0,0,124,46,3,1,1,1,1
"22000111470134180",0,1,1,13390,125,234710,11,4,25,6,15,3,4,2,30,20,44,1,8,10,2,3,0,95,28,2,1,1,1,1
"22000111543708176",1,0,1,5418,209,129889,9,3,21,6,11,0,4,2,41,18,118,0,5,18,2,0,0,148,52,9,1,1,1,1
"22000112065053936",1,0,0,88802,244,748205,11,4,29,7,19,11,6,2,31,28,135,6,9,13,2,4,7,206,35,3,0.666666666666667,0,1,1
"22000112091800690",0,0,1,33250,294,675931,11,4,32,7,22,9,6,3,33,27,154,6,9,43,3,0,9,227,63,4,0.666666666666667,0,1,1
"22000112091827684",0,0,1,22553,191,603381,10,4,23,6,12,8,5,1,33,18,88,0,11,24,2,3,5,132,49,10,1,1,1,1
"22000112091835536",0,0,1,29303,150,661228,11,4,26,7,13,6,8,3,26,18,55,6,8,17,2,0,6,116,31,3,0.333333333333333,0,1,0
"22000112091863604",0,0,1,16669,357,779396,11,4,32,7,19,16,5,1,25,25,241,7,12,22,2,0,16,300,55,2,0.666666666666667,0,1,1
"22000112091878624",0,0,1,7799,182,640561,10,4,23,6,14,11,3,1,30,27,80,0,9,18,2,2,9,127,53,2,0.666666666666667,0,1,1
"22000112091971400",0,0,1,32254,166,530138,10,4,27,7,16,7,6,0,29,18,79,3,9,12,2,2,5,134,30,2,1,1,1,1
"22000112091975350",0,0,1,13374,303,763093,11,4,27,7,17,8,3,1,34,22,138,4,9,80,3,2,6,196,103,4,1,1,1,1
"22000112092074084",0,0,1,31650,223,636610,11,4,26,6,16,3,5,5,26,19,78,4,8,72,2,0,3,125,96,2,1,1,1,1
"22000112092495464",0,0,1,36353,132,1100076,11,4,28,7,15,6,3,2,25,18,51,6,8,10,2,0,6,109,21,2,0.333333333333333,0,1,0
"22000112092862820",0,0,1,54791,220,800597,11,4,25,7,15,13,7,3,25,24,94,6,11,34,2,0,13,158,59,3,0.666666666666667,0,1,1
"22000112104021150",1,1,1,23234,165,465199,11,4,27,7,16,7,3,2,30,18,76,4,9,13,2,0,7,131,32,2,1,1,1,1
"22000112104318570",1,0,1,22875,201,234610,10,3,32,7,19,0,5,5,35,21,109,4,9,10,2,0,0,155,44,2,1,1,1,1
"22000112110700216",0,0,1,21765,196,267202,10,3,25,6,15,0,5,4,40,18,105,2,9,10,2,0,0,148,45,3,1,1,1,1
"22000112190071590",0,0,1,9187,159,244653,10,4,27,6,17,2,3,0,35,23,62,2,8,21,2,2,0,116,31,12,0.666666666666667,0,1,1
"22000112253917664",1,0,1,61347,199,479474,10,6,28,7,16,4,5,0,27,19,122,3,8,7,3,3,1,146,50,3,1,1,1,1
"22000112412341030",0,0,1,17183,140,245908,9,3,23,6,13,0,4,1,29,21,64,0,8,10,2,0,0,116,22,2,1,1,1,1
"22000112455976052",0,0,1,17864,138,283656,10,3,24,7,14,0,4,3,29,21,48,1,11,17,3,0,0,109,27,2,1,1,1,1
"22000112550494204",0,0,1,13321,154,301778,11,4,24,6,14,12,7,2,28,21,45,3,5,28,2,2,10,108,43,3,0.666666666666667,0,1,1
"22000112575733556",0,0,1,24574,130,215476,10,3,24,7,13,0,4,2,26,20,60,1,5,8,3,0,0,96,30,4,0.666666666666667,0,1,1
"22000113014789344",0,0,1,15802,251,3243381,9,3,23,6,15,0,3,0,75,29,109,3,10,19,2,0,0,214,34,3,0.666666666666667,0,1,1
"22000113025229924",0,0,1,28243,145,360892,11,4,30,7,18,6,7,3,28,21,52,3,11,11,2,2,4,121,22,2,1,1,1,1
"22000113064888060",0,0,1,0,239,172376,9,4,24,6,14,2,0,0,45,21,142,1,9,16,2,0,2,188,49,2,1,1,1,1
"22000113090348210",0,0,1,12394,128,348398,11,4,24,7,12,9,4,2,26,18,50,1,5,10,2,0,9,99,27,2,0.666666666666667,1,1,0
"22000113113896750",0,0,1,0,194,203811,8,3,27,6,16,0,0,0,42,22,107,2,6,11,3,0,0,149,42,3,1,1,1,1
"22000113190588828",1,0,1,10970,185,207951,10,3,24,6,14,0,3,1,40,22,83,1,9,23,2,0,0,142,39,4,1,1,1,1
"22000113212463496",0,0,1,37903,168,353162,11,4,25,7,15,2,9,2,29,22,84,1,6,10,2,0,2,120,44,4,1,1,1,1
"22000113282762790",1,0,1,17360,153,474193,11,4,26,7,15,10,2,3,28,20,64,2,8,13,2,2,8,102,49,2,0.666666666666667,1,1,0
"22000113310490240",0,0,1,11950,242,414445,11,4,24,7,14,7,4,2,50,27,95,3,6,44,3,2,5,188,52,2,0.666666666666667,0,1,1
"22000113315375828",0,0,1,15781,132,172091,11,4,23,6,13,7,4,3,28,18,48,1,8,11,3,0,7,104,26,2,1,1,1,1
"22000113345051604",1,1,1,10437,170,346830,10,3,28,7,17,0,7,2,27,21,65,3,8,34,2,0,0,122,46,2,1,1,1,1
"22000113354860656",0,0,1,16063,120,351998,10,3,28,6,17,0,2,3,25,21,44,2,8,12,2,0,0,96,21,3,1,1,1,1
"22000113370910856",0,0,1,39765,143,254818,11,4,24,6,13,2,6,3,28,18,60,1,8,14,2,0,2,97,44,2,1,1,1,1
"22000113544123920",0,0,1,18018,132,390884,11,4,23,6,14,5,4,3,26,19,51,1,8,12,2,0,5,93,37,2,0.666666666666667,0,1,1
"22000113563010170",0,0,0,5835,153,266145,11,4,26,7,17,5,7,1,32,19,56,3,9,18,2,0,5,98,53,2,1,1,1,1
"22000114085313424",0,0,1,6417,133,190243,11,4,25,6,15,8,4,2,25,20,54,1,8,8,2,2,6,101,30,2,1,1,1,1
"22000114090499268",1,0,1,12521,243,164747,10,3,25,7,13,0,8,3,46,19,140,1,8,14,3,0,0,183,58,2,1,1,1,1
"22000114132540536",0,0,1,18304,118,139848,9,3,22,6,12,0,4,2,30,18,49,0,6,6,2,0,0,89,27,2,1,1,1,1
"22000114133040110",1,1,1,31891,161,208411,11,4,28,7,16,7,9,3,32,20,62,2,11,12,2,0,7,122,36,3,1,1,1,1
"22000114214291976",0,0,1,0,276,80904,8,4,22,6,13,2,0,0,62,33,146,0,10,20,2,0,2,222,49,5,1,1,1,1
"22000114232484420",0,0,1,0,150,353202,9,4,28,7,16,5,0,0,30,18,68,3,9,14,2,2,3,122,25,3,1,1,1,1
"22000114285550100",0,0,1,5882,132,262806,10,4,23,6,14,12,3,0,28,22,44,1,5,14,2,3,9,97,30,5,1,1,1,1
"22000114325024680",1,0,1,27498,148,221484,11,4,27,7,16,4,8,3,30,20,62,2,8,8,2,2,2,108,38,2,1,1,1,1
"22000114325552756",0,0,1,7418,192,106256,10,4,21,6,12,2,4,2,45,33,82,0,6,14,3,0,2,144,40,8,1,1,1,1
"22000114360622020",0,0,1,19302,217,408994,11,4,28,6,18,6,8,2,29,20,111,4,6,27,3,2,4,158,55,4,1,1,1,1
"22000114365370748",1,0,1,10934,151,207800,11,5,30,7,18,9,6,3,33,20,50,3,9,15,2,2,7,116,33,2,1,1,1,1
"22000114433280390",0,0,1,21228,128,395005,10,3,27,7,14,0,6,3,25,18,58,3,5,7,2,0,0,92,34,2,1,1,1,1
"22000114495706350",0,0,1,14282,126,256716,11,4,25,7,13,4,3,1,28,19,53,1,5,8,3,0,4,86,38,2,0.666666666666667,1,1,0
"22000114580684330",0,0,1,11037,156,175965,10,3,25,6,17,0,3,3,42,22,59,1,9,14,2,0,0,118,36,2,1,1,1,1
"22000115020188010",0,0,1,46919,158,475331,10,4,24,6,14,7,6,2,28,21,65,0,8,18,2,2,5,120,34,4,1,1,1,1
"22000115025483788",0,0,1,11670,129,206240,11,4,23,6,13,2,4,2,27,18,52,1,8,12,2,0,2,93,34,2,1,1,1,1
"22000115074836228",0,0,1,14481,171,359415,10,3,26,7,15,0,6,2,27,25,93,2,5,8,2,0,0,131,37,3,1,1,1,1
"22000115125044796",0,0,1,30781,129,240842,9,3,25,6,12,0,7,4,25,18,52,0,11,9,2,0,0,89,38,2,1,1,1,1
"22000115144817252",0,1,1,0,151,253444,8,4,22,6,12,9,0,0,32,18,72,0,8,9,2,2,7,113,36,2,1,1,1,1
"22000115145907376",0,0,1,24187,114,208195,9,3,25,6,14,0,5,1,26,20,42,0,8,9,2,0,0,86,26,2,1,1,1,1
"22000115162217012",0,0,1,10634,126,185178,10,4,24,6,14,3,2,2,28,20,52,0,8,8,2,3,0,93,31,2,1,1,1,1
"22000115251559084",0,0,1,15420,178,59065335,10,3,26,6,17,0,7,2,33,21,83,2,6,21,2,0,0,134,42,2,1,1,1,1
"22000115335186564",0,0,1,13829,135,141182,9,3,22,6,11,0,6,3,30,18,62,0,5,8,2,0,0,94,39,2,1,1,1,1
"22000115345810690",0,0,1,3519,139,246157,10,4,25,6,16,2,3,0,30,21,63,1,9,7,2,0,2,100,37,2,1,1,1,1
"22000115441461220",0,1,1,9836,128,157501,10,4,21,6,13,5,2,1,36,21,45,0,6,8,3,0,5,90,36,2,1,1,1,1
"22000115451609270",0,0,1,9498,159,217553,10,4,27,6,16,2,5,3,34,24,69,0,8,11,2,0,2,128,29,2,1,1,1,1
"22000115474273188",0,0,1,20837,180,261890,11,4,27,7,14,8,12,4,27,18,58,3,8,39,2,0,8,114,63,3,1,1,1,1
"22000115480175144",0,0,1,10013,152,222834,10,4,22,6,13,6,3,3,37,26,60,0,6,8,2,2,4,112,38,2,1,1,1,1
"22000115480960870",0,0,1,6378,223,190116,9,3,25,6,15,0,3,1,43,24,130,0,6,11,4,0,0,187,34,2,0.666666666666667,0,1,1
"22000115551485990",0,1,1,14813,233,359466,10,4,25,7,13,8,9,3,30,21,58,0,8,93,2,0,8,106,125,2,1,1,1,1
"22000115552323816",0,0,1,16256,133,198055,9,3,23,7,12,0,8,3,32,18,53,0,6,10,2,0,0,97,34,2,0.666666666666667,0,1,1
"22000115592262708",0,0,1,0,256,175575,9,4,27,7,15,6,0,0,48,20,139,2,12,26,2,0,6,199,48,9,0.666666666666667,0,1,1
"22000116155118804",0,0,1,35828,181,237132,10,4,24,6,16,6,8,2,37,26,69,0,12,18,2,6,0,136,41,4,1,1,1,1
"22000116171788860",0,0,1,9023,128,158225,9,3,22,6,12,0,4,1,27,18,56,0,8,11,2,0,0,92,34,2,1,1,1,1
"22000116241433044",0,0,1,4128,113,258925,9,3,21,6,12,0,2,1,30,18,45,0,6,7,3,0,0,84,27,2,1,1,1,1
"22000116274369956",0,0,1,67165,162,457816,11,4,30,7,17,4,5,6,26,22,66,5,8,17,2,0,4,129,31,2,0.333333333333333,0,1,0
"22000116555681108",0,0,1,7959,111,242730,10,4,21,6,12,2,2,2,28,18,39,0,6,11,2,0,2,87,22,2,0.666666666666667,0,1,1
